vdd	V(vce)	I(Rc)
Step Information: Vinput=0  (Run: 1/6)
1.820000000000001e+000	5.654643e-001	6.272679e-003
1.830000000000001e+000	5.752642e-001	6.273679e-003
1.840000000000001e+000	5.850642e-001	6.274679e-003
1.850000000000001e+000	5.948641e-001	6.275679e-003
1.860000000000001e+000	6.046641e-001	6.276679e-003
1.870000000000001e+000	6.144641e-001	6.277679e-003
1.880000000000001e+000	6.242641e-001	6.278680e-003
1.890000000000002e+000	6.340641e-001	6.279679e-003
1.900000000000002e+000	6.438641e-001	6.280680e-003
1.910000000000002e+000	6.536641e-001	6.281679e-003
1.920000000000002e+000	6.634641e-001	6.282679e-003
1.930000000000002e+000	6.732641e-001	6.283680e-003
1.940000000000002e+000	6.830641e-001	6.284679e-003
1.950000000000002e+000	6.928641e-001	6.285680e-003
1.960000000000002e+000	7.026641e-001	6.286679e-003
1.970000000000002e+000	7.124642e-001	6.287680e-003
1.980000000000002e+000	7.222641e-001	6.288679e-003
1.990000000000002e+000	7.320641e-001	6.289679e-003
2.000000000000001e+000	7.418641e-001	6.290679e-003
2.010000000000001e+000	7.516642e-001	6.291679e-003
2.020000000000001e+000	7.614642e-001	6.292679e-003
2.030000000000001e+000	7.712642e-001	6.293679e-003
2.040000000000001e+000	7.810642e-001	6.294679e-003
2.050000000000000e+000	7.908642e-001	6.295679e-003
2.060000000000000e+000	8.006642e-001	6.296679e-003
2.070000000000000e+000	8.104642e-001	6.297679e-003
2.080000000000000e+000	8.202642e-001	6.298679e-003
2.089999999999999e+000	8.300642e-001	6.299679e-003
2.099999999999999e+000	8.398643e-001	6.300679e-003
2.109999999999999e+000	8.496642e-001	6.301679e-003
2.119999999999999e+000	8.594642e-001	6.302679e-003
2.129999999999999e+000	8.692642e-001	6.303679e-003
2.139999999999998e+000	8.790643e-001	6.304679e-003
2.149999999999998e+000	8.888643e-001	6.305679e-003
2.159999999999998e+000	8.986643e-001	6.306679e-003
2.169999999999998e+000	9.084643e-001	6.307679e-003
2.179999999999998e+000	9.182643e-001	6.308679e-003
2.189999999999997e+000	9.280643e-001	6.309678e-003
2.199999999999997e+000	9.378643e-001	6.310679e-003
2.209999999999997e+000	9.476643e-001	6.311678e-003
2.219999999999997e+000	9.574643e-001	6.312679e-003
2.229999999999996e+000	9.672644e-001	6.313678e-003
2.239999999999996e+000	9.770644e-001	6.314678e-003
2.249999999999996e+000	9.868643e-001	6.315678e-003
2.259999999999996e+000	9.966643e-001	6.316678e-003
2.269999999999996e+000	1.006464e+000	6.317678e-003
2.279999999999995e+000	1.016264e+000	6.318678e-003
2.289999999999995e+000	1.026064e+000	6.319678e-003
2.299999999999995e+000	1.035864e+000	6.320678e-003
2.309999999999995e+000	1.045664e+000	6.321678e-003
2.319999999999995e+000	1.055464e+000	6.322678e-003
2.329999999999994e+000	1.065264e+000	6.323678e-003
2.339999999999994e+000	1.075064e+000	6.324678e-003
2.349999999999994e+000	1.084864e+000	6.325678e-003
2.359999999999994e+000	1.094664e+000	6.326678e-003
2.369999999999993e+000	1.104464e+000	6.327678e-003
2.379999999999993e+000	1.114264e+000	6.328678e-003
2.389999999999993e+000	1.124064e+000	6.329678e-003
2.399999999999993e+000	1.133865e+000	6.330677e-003
2.409999999999993e+000	1.143664e+000	6.331678e-003
2.419999999999992e+000	1.153465e+000	6.332677e-003
2.429999999999992e+000	1.163265e+000	6.333678e-003
2.439999999999992e+000	1.173065e+000	6.334677e-003
2.449999999999992e+000	1.182865e+000	6.335677e-003
2.459999999999992e+000	1.192665e+000	6.336677e-003
2.469999999999991e+000	1.202465e+000	6.337677e-003
2.479999999999991e+000	1.212265e+000	6.338677e-003
2.489999999999991e+000	1.222065e+000	6.339677e-003
2.499999999999991e+000	1.231865e+000	6.340677e-003
2.509999999999991e+000	1.241665e+000	6.341677e-003
2.519999999999990e+000	1.251465e+000	6.342677e-003
2.529999999999990e+000	1.261265e+000	6.343677e-003
2.539999999999990e+000	1.271065e+000	6.344677e-003
2.549999999999990e+000	1.280865e+000	6.345677e-003
2.559999999999989e+000	1.290665e+000	6.346676e-003
2.569999999999989e+000	1.300465e+000	6.347677e-003
2.579999999999989e+000	1.310265e+000	6.348677e-003
2.589999999999989e+000	1.320065e+000	6.349676e-003
2.599999999999989e+000	1.329865e+000	6.350677e-003
2.609999999999988e+000	1.339665e+000	6.351676e-003
2.619999999999988e+000	1.349465e+000	6.352676e-003
2.629999999999988e+000	1.359265e+000	6.353676e-003
2.639999999999988e+000	1.369065e+000	6.354676e-003
2.649999999999988e+000	1.378865e+000	6.355676e-003
2.659999999999987e+000	1.388665e+000	6.356676e-003
2.669999999999987e+000	1.398465e+000	6.357676e-003
2.679999999999987e+000	1.408265e+000	6.358676e-003
2.689999999999987e+000	1.418065e+000	6.359676e-003
2.699999999999986e+000	1.427865e+000	6.360676e-003
2.709999999999986e+000	1.437665e+000	6.361676e-003
2.719999999999986e+000	1.447465e+000	6.362676e-003
2.729999999999986e+000	1.457265e+000	6.363675e-003
2.739999999999986e+000	1.467065e+000	6.364676e-003
2.749999999999985e+000	1.476865e+000	6.365675e-003
2.759999999999985e+000	1.486665e+000	6.366675e-003
2.769999999999985e+000	1.496465e+000	6.367675e-003
2.779999999999985e+000	1.506265e+000	6.368675e-003
2.789999999999985e+000	1.516065e+000	6.369675e-003
2.799999999999984e+000	1.525865e+000	6.370675e-003
2.809999999999984e+000	1.535665e+000	6.371675e-003
2.819999999999984e+000	1.545465e+000	6.372675e-003
2.829999999999984e+000	1.555265e+000	6.373675e-003
2.839999999999983e+000	1.565065e+000	6.374675e-003
2.849999999999983e+000	1.574865e+000	6.375675e-003
2.859999999999983e+000	1.584665e+000	6.376675e-003
2.869999999999983e+000	1.594465e+000	6.377675e-003
2.879999999999983e+000	1.604265e+000	6.378674e-003
2.889999999999982e+000	1.614065e+000	6.379675e-003
2.899999999999982e+000	1.623865e+000	6.380674e-003
2.909999999999982e+000	1.633665e+000	6.381674e-003
2.919999999999982e+000	1.643465e+000	6.382674e-003
2.929999999999982e+000	1.653265e+000	6.383674e-003
2.939999999999981e+000	1.663065e+000	6.384674e-003
2.949999999999981e+000	1.672865e+000	6.385674e-003
2.959999999999981e+000	1.682665e+000	6.386674e-003
2.969999999999981e+000	1.692465e+000	6.387674e-003
2.979999999999980e+000	1.702265e+000	6.388674e-003
2.989999999999980e+000	1.712065e+000	6.389674e-003
2.999999999999980e+000	1.721865e+000	6.390674e-003
3.009999999999980e+000	1.731665e+000	6.391674e-003
3.019999999999980e+000	1.741465e+000	6.392674e-003
3.029999999999979e+000	1.751265e+000	6.393673e-003
3.039999999999979e+000	1.761065e+000	6.394674e-003
3.049999999999979e+000	1.770865e+000	6.395673e-003
3.059999999999979e+000	1.780665e+000	6.396673e-003
3.069999999999979e+000	1.790465e+000	6.397673e-003
3.079999999999978e+000	1.800265e+000	6.398673e-003
3.089999999999978e+000	1.810065e+000	6.399673e-003
3.099999999999978e+000	1.819865e+000	6.400673e-003
3.109999999999978e+000	1.829665e+000	6.401673e-003
3.119999999999978e+000	1.839465e+000	6.402673e-003
3.129999999999977e+000	1.849265e+000	6.403673e-003
3.139999999999977e+000	1.859065e+000	6.404673e-003
3.149999999999977e+000	1.868865e+000	6.405673e-003
3.159999999999977e+000	1.878665e+000	6.406672e-003
3.169999999999976e+000	1.888466e+000	6.407673e-003
3.179999999999976e+000	1.898265e+000	6.408672e-003
3.189999999999976e+000	1.908066e+000	6.409672e-003
3.199999999999976e+000	1.917866e+000	6.410672e-003
3.209999999999976e+000	1.927666e+000	6.411672e-003
3.219999999999975e+000	1.937466e+000	6.412672e-003
3.229999999999975e+000	1.947266e+000	6.413672e-003
3.239999999999975e+000	1.957066e+000	6.414672e-003
3.249999999999975e+000	1.966866e+000	6.415672e-003
3.259999999999975e+000	1.976666e+000	6.416672e-003
3.269999999999974e+000	1.986466e+000	6.417672e-003
3.279999999999974e+000	1.996266e+000	6.418671e-003
3.289999999999974e+000	2.006066e+000	6.419671e-003
3.299999999999974e+000	2.015866e+000	6.420671e-003
3.309999999999973e+000	2.025666e+000	6.421671e-003
3.319999999999973e+000	2.035466e+000	6.422671e-003
3.329999999999973e+000	2.045266e+000	6.423671e-003
3.339999999999973e+000	2.055066e+000	6.424671e-003
3.349999999999973e+000	2.064866e+000	6.425671e-003
3.359999999999972e+000	2.074666e+000	6.426671e-003
3.369999999999972e+000	2.084466e+000	6.427671e-003
3.379999999999972e+000	2.094266e+000	6.428671e-003
3.389999999999972e+000	2.104066e+000	6.429670e-003
3.399999999999972e+000	2.113866e+000	6.430671e-003
3.409999999999971e+000	2.123666e+000	6.431670e-003
3.419999999999971e+000	2.133466e+000	6.432670e-003
3.429999999999971e+000	2.143266e+000	6.433670e-003
3.439999999999971e+000	2.153066e+000	6.434670e-003
3.449999999999970e+000	2.162866e+000	6.435670e-003
3.459999999999970e+000	2.172666e+000	6.436670e-003
3.469999999999970e+000	2.182466e+000	6.437670e-003
3.479999999999970e+000	2.192266e+000	6.438670e-003
3.489999999999970e+000	2.202066e+000	6.439670e-003
3.499999999999969e+000	2.211866e+000	6.440670e-003
3.509999999999969e+000	2.221666e+000	6.441670e-003
3.519999999999969e+000	2.231466e+000	6.442669e-003
3.529999999999969e+000	2.241266e+000	6.443669e-003
3.539999999999969e+000	2.251066e+000	6.444669e-003
3.549999999999968e+000	2.260866e+000	6.445669e-003
3.559999999999968e+000	2.270666e+000	6.446669e-003
3.569999999999968e+000	2.280466e+000	6.447669e-003
3.579999999999968e+000	2.290266e+000	6.448669e-003
3.589999999999967e+000	2.300066e+000	6.449669e-003
3.599999999999967e+000	2.309866e+000	6.450668e-003
3.609999999999967e+000	2.319666e+000	6.451669e-003
3.619999999999967e+000	2.329466e+000	6.452668e-003
3.629999999999967e+000	2.339266e+000	6.453668e-003
3.639999999999966e+000	2.349066e+000	6.454668e-003
3.649999999999966e+000	2.358866e+000	6.455668e-003
3.659999999999966e+000	2.368666e+000	6.456668e-003
3.669999999999966e+000	2.378466e+000	6.457668e-003
3.679999999999966e+000	2.388266e+000	6.458668e-003
3.689999999999965e+000	2.398067e+000	6.459668e-003
3.699999999999965e+000	2.407866e+000	6.460668e-003
3.709999999999965e+000	2.417666e+000	6.461667e-003
3.719999999999965e+000	2.427466e+000	6.462668e-003
3.729999999999965e+000	2.437267e+000	6.463667e-003
3.739999999999964e+000	2.447067e+000	6.464667e-003
3.749999999999964e+000	2.456867e+000	6.465667e-003
3.759999999999964e+000	2.466667e+000	6.466667e-003
3.769999999999964e+000	2.476467e+000	6.467667e-003
3.779999999999963e+000	2.486267e+000	6.468667e-003
3.789999999999963e+000	2.496067e+000	6.469667e-003
3.799999999999963e+000	2.505867e+000	6.470667e-003
3.809999999999963e+000	2.515667e+000	6.471667e-003
3.819999999999963e+000	2.525467e+000	6.472666e-003
3.829999999999962e+000	2.535267e+000	6.473667e-003
3.839999999999962e+000	2.545067e+000	6.474666e-003
3.849999999999962e+000	2.554867e+000	6.475666e-003
3.859999999999962e+000	2.564667e+000	6.476666e-003
3.869999999999962e+000	2.574467e+000	6.477666e-003
3.879999999999961e+000	2.584267e+000	6.478666e-003
3.889999999999961e+000	2.594067e+000	6.479666e-003
3.899999999999961e+000	2.603867e+000	6.480665e-003
3.909999999999961e+000	2.613667e+000	6.481666e-003
3.919999999999960e+000	2.623467e+000	6.482665e-003
3.929999999999960e+000	2.633267e+000	6.483665e-003
3.939999999999960e+000	2.643067e+000	6.484665e-003
3.949999999999960e+000	2.652867e+000	6.485665e-003
3.959999999999960e+000	2.662667e+000	6.486665e-003
3.969999999999959e+000	2.672467e+000	6.487665e-003
3.979999999999959e+000	2.682267e+000	6.488665e-003
3.989999999999959e+000	2.692067e+000	6.489665e-003
3.999999999999959e+000	2.701867e+000	6.490665e-003
4.009999999999959e+000	2.711667e+000	6.491664e-003
4.019999999999959e+000	2.721467e+000	6.492664e-003
4.029999999999959e+000	2.731267e+000	6.493664e-003
4.039999999999958e+000	2.741067e+000	6.494664e-003
4.049999999999958e+000	2.750867e+000	6.495664e-003
4.059999999999958e+000	2.760667e+000	6.496664e-003
4.069999999999958e+000	2.770467e+000	6.497664e-003
4.079999999999957e+000	2.780267e+000	6.498664e-003
4.089999999999957e+000	2.790067e+000	6.499663e-003
4.099999999999957e+000	2.799867e+000	6.500663e-003
4.109999999999957e+000	2.809667e+000	6.501663e-003
4.119999999999957e+000	2.819467e+000	6.502663e-003
4.129999999999956e+000	2.829268e+000	6.503663e-003
4.139999999999956e+000	2.839067e+000	6.504663e-003
4.149999999999956e+000	2.848867e+000	6.505663e-003
4.159999999999956e+000	2.858667e+000	6.506663e-003
4.169999999999956e+000	2.868468e+000	6.507663e-003
4.179999999999955e+000	2.878268e+000	6.508662e-003
4.189999999999955e+000	2.888067e+000	6.509662e-003
4.199999999999955e+000	2.897867e+000	6.510662e-003
4.209999999999955e+000	2.907668e+000	6.511662e-003
4.219999999999955e+000	2.917468e+000	6.512662e-003
4.229999999999954e+000	2.927268e+000	6.513662e-003
4.239999999999954e+000	2.937068e+000	6.514662e-003
4.249999999999954e+000	2.946868e+000	6.515662e-003
4.259999999999954e+000	2.956668e+000	6.516661e-003
4.269999999999953e+000	2.966468e+000	6.517661e-003
4.279999999999953e+000	2.976268e+000	6.518661e-003
4.289999999999953e+000	2.986068e+000	6.519661e-003
4.299999999999953e+000	2.995868e+000	6.520661e-003
4.309999999999953e+000	3.005668e+000	6.521661e-003
4.319999999999952e+000	3.015468e+000	6.522661e-003
4.329999999999952e+000	3.025268e+000	6.523661e-003
4.339999999999952e+000	3.035068e+000	6.524661e-003
4.349999999999952e+000	3.044868e+000	6.525660e-003
4.359999999999952e+000	3.054668e+000	6.526660e-003
4.369999999999951e+000	3.064468e+000	6.527660e-003
4.379999999999951e+000	3.074268e+000	6.528660e-003
4.389999999999951e+000	3.084068e+000	6.529660e-003
4.399999999999951e+000	3.093868e+000	6.530660e-003
4.409999999999950e+000	3.103668e+000	6.531660e-003
4.419999999999950e+000	3.113468e+000	6.532659e-003
4.429999999999950e+000	3.123268e+000	6.533660e-003
4.439999999999950e+000	3.133068e+000	6.534659e-003
4.449999999999950e+000	3.142868e+000	6.535659e-003
4.459999999999949e+000	3.152668e+000	6.536659e-003
4.469999999999949e+000	3.162468e+000	6.537659e-003
4.479999999999949e+000	3.172268e+000	6.538659e-003
4.489999999999949e+000	3.182068e+000	6.539659e-003
4.499999999999949e+000	3.191868e+000	6.540658e-003
4.509999999999948e+000	3.201668e+000	6.541658e-003
4.519999999999948e+000	3.211468e+000	6.542658e-003
4.529999999999948e+000	3.221268e+000	6.543658e-003
4.539999999999948e+000	3.231068e+000	6.544658e-003
4.549999999999947e+000	3.240868e+000	6.545658e-003
4.559999999999947e+000	3.250669e+000	6.546658e-003
4.569999999999947e+000	3.260468e+000	6.547658e-003
4.579999999999947e+000	3.270268e+000	6.548658e-003
4.589999999999947e+000	3.280069e+000	6.549657e-003
4.599999999999946e+000	3.289869e+000	6.550657e-003
4.609999999999946e+000	3.299669e+000	6.551657e-003
4.619999999999946e+000	3.309469e+000	6.552657e-003
4.629999999999946e+000	3.319269e+000	6.553657e-003
4.639999999999946e+000	3.329069e+000	6.554657e-003
4.649999999999945e+000	3.338869e+000	6.555656e-003
4.659999999999945e+000	3.348669e+000	6.556656e-003
4.669999999999945e+000	3.358469e+000	6.557656e-003
4.679999999999945e+000	3.368269e+000	6.558656e-003
4.689999999999944e+000	3.378069e+000	6.559656e-003
4.699999999999944e+000	3.387869e+000	6.560656e-003
4.709999999999944e+000	3.397669e+000	6.561656e-003
4.719999999999944e+000	3.407469e+000	6.562655e-003
4.729999999999944e+000	3.417269e+000	6.563656e-003
4.739999999999943e+000	3.427069e+000	6.564655e-003
4.749999999999943e+000	3.436869e+000	6.565655e-003
4.759999999999943e+000	3.446669e+000	6.566655e-003
4.769999999999943e+000	3.456469e+000	6.567655e-003
4.779999999999943e+000	3.466269e+000	6.568655e-003
4.789999999999942e+000	3.476069e+000	6.569655e-003
4.799999999999942e+000	3.485869e+000	6.570654e-003
4.809999999999942e+000	3.495669e+000	6.571654e-003
4.819999999999942e+000	3.505469e+000	6.572654e-003
4.829999999999942e+000	3.515269e+000	6.573654e-003
4.839999999999941e+000	3.525069e+000	6.574654e-003
4.849999999999941e+000	3.534869e+000	6.575654e-003
4.859999999999941e+000	3.544669e+000	6.576654e-003
4.869999999999941e+000	3.554469e+000	6.577653e-003
4.879999999999940e+000	3.564269e+000	6.578653e-003
4.889999999999940e+000	3.574069e+000	6.579653e-003
4.899999999999940e+000	3.583869e+000	6.580653e-003
4.909999999999940e+000	3.593669e+000	6.581653e-003
4.919999999999940e+000	3.603469e+000	6.582653e-003
4.929999999999939e+000	3.613270e+000	6.583652e-003
4.939999999999939e+000	3.623070e+000	6.584652e-003
4.949999999999939e+000	3.632869e+000	6.585652e-003
4.959999999999939e+000	3.642670e+000	6.586652e-003
4.969999999999939e+000	3.652470e+000	6.587652e-003
4.979999999999938e+000	3.662270e+000	6.588652e-003
4.989999999999938e+000	3.672070e+000	6.589652e-003
4.999999999999938e+000	3.681870e+000	6.590651e-003
5.009999999999938e+000	3.691670e+000	6.591651e-003
5.019999999999937e+000	3.701470e+000	6.592651e-003
5.029999999999937e+000	3.711270e+000	6.593651e-003
5.039999999999937e+000	3.721070e+000	6.594651e-003
5.049999999999937e+000	3.730870e+000	6.595651e-003
5.059999999999937e+000	3.740670e+000	6.596650e-003
5.069999999999936e+000	3.750470e+000	6.597650e-003
5.079999999999936e+000	3.760270e+000	6.598650e-003
5.089999999999936e+000	3.770070e+000	6.599650e-003
5.099999999999936e+000	3.779870e+000	6.600650e-003
5.109999999999936e+000	3.789670e+000	6.601650e-003
5.119999999999935e+000	3.799470e+000	6.602650e-003
5.129999999999935e+000	3.809270e+000	6.603649e-003
5.139999999999935e+000	3.819070e+000	6.604650e-003
5.149999999999935e+000	3.828870e+000	6.605649e-003
5.159999999999934e+000	3.838670e+000	6.606649e-003
5.169999999999934e+000	3.848470e+000	6.607649e-003
5.179999999999934e+000	3.858270e+000	6.608649e-003
5.189999999999934e+000	3.868070e+000	6.609648e-003
5.199999999999934e+000	3.877870e+000	6.610648e-003
5.209999999999933e+000	3.887670e+000	6.611648e-003
5.219999999999933e+000	3.897470e+000	6.612648e-003
5.229999999999933e+000	3.907270e+000	6.613648e-003
5.239999999999933e+000	3.917070e+000	6.614648e-003
5.249999999999933e+000	3.926871e+000	6.615648e-003
5.259999999999932e+000	3.936671e+000	6.616647e-003
5.269999999999932e+000	3.946470e+000	6.617647e-003
5.279999999999932e+000	3.956270e+000	6.618647e-003
5.289999999999932e+000	3.966071e+000	6.619647e-003
5.299999999999931e+000	3.975871e+000	6.620647e-003
5.309999999999931e+000	3.985671e+000	6.621647e-003
5.319999999999931e+000	3.995471e+000	6.622646e-003
5.329999999999931e+000	4.005271e+000	6.623646e-003
5.339999999999931e+000	4.015071e+000	6.624646e-003
5.349999999999930e+000	4.024871e+000	6.625646e-003
5.359999999999930e+000	4.034671e+000	6.626646e-003
5.369999999999930e+000	4.044471e+000	6.627646e-003
5.379999999999930e+000	4.054271e+000	6.628646e-003
5.389999999999930e+000	4.064071e+000	6.629645e-003
5.399999999999929e+000	4.073871e+000	6.630645e-003
5.409999999999929e+000	4.083671e+000	6.631645e-003
5.419999999999929e+000	4.093471e+000	6.632645e-003
5.429999999999929e+000	4.103271e+000	6.633645e-003
5.439999999999928e+000	4.113071e+000	6.634645e-003
5.449999999999928e+000	4.122871e+000	6.635644e-003
5.459999999999928e+000	4.132671e+000	6.636644e-003
5.469999999999928e+000	4.142471e+000	6.637644e-003
5.479999999999928e+000	4.152271e+000	6.638644e-003
5.489999999999927e+000	4.162071e+000	6.639644e-003
5.499999999999927e+000	4.171871e+000	6.640644e-003
5.509999999999927e+000	4.181671e+000	6.641644e-003
5.519999999999927e+000	4.191472e+000	6.642643e-003
5.529999999999927e+000	4.201272e+000	6.643643e-003
5.539999999999926e+000	4.211071e+000	6.644643e-003
5.549999999999926e+000	4.220871e+000	6.645643e-003
5.559999999999926e+000	4.230671e+000	6.646642e-003
5.569999999999926e+000	4.240471e+000	6.647642e-003
5.579999999999926e+000	4.250271e+000	6.648642e-003
5.589999999999925e+000	4.260072e+000	6.649642e-003
5.599999999999925e+000	4.269872e+000	6.650642e-003
5.609999999999925e+000	4.279672e+000	6.651642e-003
5.619999999999925e+000	4.289472e+000	6.652642e-003
5.629999999999924e+000	4.299272e+000	6.653641e-003
5.639999999999924e+000	4.309072e+000	6.654641e-003
5.649999999999924e+000	4.318872e+000	6.655641e-003
5.659999999999924e+000	4.328672e+000	6.656641e-003
5.669999999999924e+000	4.338472e+000	6.657641e-003
5.679999999999923e+000	4.348272e+000	6.658641e-003
5.689999999999923e+000	4.358072e+000	6.659640e-003
5.699999999999923e+000	4.367872e+000	6.660640e-003
5.709999999999923e+000	4.377672e+000	6.661640e-003
5.719999999999923e+000	4.387472e+000	6.662640e-003
5.729999999999922e+000	4.397272e+000	6.663640e-003
5.739999999999922e+000	4.407072e+000	6.664639e-003
5.749999999999922e+000	4.416872e+000	6.665639e-003
5.759999999999922e+000	4.426672e+000	6.666639e-003
5.769999999999921e+000	4.436472e+000	6.667639e-003
5.779999999999921e+000	4.446272e+000	6.668639e-003
5.789999999999921e+000	4.456072e+000	6.669639e-003
5.799999999999921e+000	4.465872e+000	6.670638e-003
5.809999999999921e+000	4.475672e+000	6.671638e-003
5.819999999999920e+000	4.485472e+000	6.672638e-003
5.829999999999920e+000	4.495273e+000	6.673638e-003
5.839999999999920e+000	4.505073e+000	6.674638e-003
5.849999999999920e+000	4.514873e+000	6.675637e-003
5.859999999999920e+000	4.524673e+000	6.676637e-003
5.869999999999919e+000	4.534472e+000	6.677637e-003
5.879999999999919e+000	4.544272e+000	6.678637e-003
5.889999999999919e+000	4.554073e+000	6.679637e-003
5.899999999999919e+000	4.563873e+000	6.680637e-003
5.909999999999918e+000	4.573673e+000	6.681636e-003
5.919999999999918e+000	4.583473e+000	6.682636e-003
5.929999999999918e+000	4.593273e+000	6.683636e-003
5.939999999999918e+000	4.603073e+000	6.684636e-003
5.949999999999918e+000	4.612873e+000	6.685636e-003
5.959999999999917e+000	4.622673e+000	6.686635e-003
5.969999999999917e+000	4.632473e+000	6.687635e-003
5.979999999999917e+000	4.642273e+000	6.688635e-003
5.989999999999917e+000	4.652073e+000	6.689635e-003
5.999999999999917e+000	4.661873e+000	6.690635e-003
6.009999999999916e+000	4.671673e+000	6.691635e-003
6.019999999999916e+000	4.681473e+000	6.692634e-003
6.029999999999916e+000	4.691273e+000	6.693634e-003
6.039999999999916e+000	4.701073e+000	6.694634e-003
6.049999999999915e+000	4.710873e+000	6.695634e-003
6.059999999999915e+000	4.720673e+000	6.696634e-003
6.069999999999915e+000	4.730474e+000	6.697633e-003
6.079999999999915e+000	4.740273e+000	6.698633e-003
6.089999999999915e+000	4.750073e+000	6.699633e-003
6.099999999999914e+000	4.759873e+000	6.700633e-003
6.109999999999914e+000	4.769673e+000	6.701633e-003
6.119999999999914e+000	4.779473e+000	6.702633e-003
6.129999999999914e+000	4.789274e+000	6.703632e-003
6.139999999999914e+000	4.799074e+000	6.704632e-003
6.149999999999913e+000	4.808874e+000	6.705632e-003
6.159999999999913e+000	4.818674e+000	6.706632e-003
6.169999999999913e+000	4.828474e+000	6.707632e-003
6.179999999999913e+000	4.838274e+000	6.708631e-003
6.189999999999913e+000	4.848074e+000	6.709631e-003
6.199999999999912e+000	4.857874e+000	6.710631e-003
6.209999999999912e+000	4.867674e+000	6.711631e-003
6.219999999999912e+000	4.877474e+000	6.712630e-003
6.229999999999912e+000	4.887274e+000	6.713630e-003
6.239999999999911e+000	4.897074e+000	6.714630e-003
6.249999999999911e+000	4.906874e+000	6.715630e-003
6.259999999999911e+000	4.916674e+000	6.716630e-003
6.269999999999911e+000	4.926474e+000	6.717630e-003
6.279999999999911e+000	4.936274e+000	6.718630e-003
6.289999999999910e+000	4.946074e+000	6.719629e-003
6.299999999999910e+000	4.955874e+000	6.720629e-003
6.309999999999910e+000	4.965674e+000	6.721629e-003
6.319999999999910e+000	4.975474e+000	6.722629e-003
6.329999999999910e+000	4.985274e+000	6.723628e-003
6.339999999999909e+000	4.995074e+000	6.724628e-003
6.349999999999909e+000	5.004874e+000	6.725628e-003
6.359999999999909e+000	5.014675e+000	6.726628e-003
6.369999999999909e+000	5.024475e+000	6.727627e-003
6.379999999999908e+000	5.034275e+000	6.728627e-003
6.389999999999908e+000	5.044075e+000	6.729627e-003
6.399999999999908e+000	5.053874e+000	6.730627e-003
6.409999999999908e+000	5.063674e+000	6.731627e-003
6.419999999999908e+000	5.073475e+000	6.732626e-003
6.429999999999907e+000	5.083275e+000	6.733627e-003
6.439999999999907e+000	5.093075e+000	6.734626e-003
6.449999999999907e+000	5.102875e+000	6.735626e-003
6.459999999999907e+000	5.112675e+000	6.736626e-003
6.469999999999907e+000	5.122475e+000	6.737626e-003
6.479999999999906e+000	5.132275e+000	6.738625e-003
6.489999999999906e+000	5.142075e+000	6.739625e-003
6.499999999999906e+000	5.151875e+000	6.740625e-003
6.509999999999906e+000	5.161675e+000	6.741625e-003
6.519999999999905e+000	5.171475e+000	6.742625e-003
6.529999999999905e+000	5.181275e+000	6.743624e-003
6.539999999999905e+000	5.191075e+000	6.744624e-003
6.549999999999905e+000	5.200875e+000	6.745624e-003
6.559999999999905e+000	5.210675e+000	6.746624e-003
6.569999999999904e+000	5.220475e+000	6.747623e-003
6.579999999999904e+000	5.230275e+000	6.748623e-003
6.589999999999904e+000	5.240076e+000	6.749623e-003
6.599999999999904e+000	5.249876e+000	6.750623e-003
6.609999999999904e+000	5.259676e+000	6.751623e-003
6.619999999999903e+000	5.269475e+000	6.752622e-003
6.629999999999903e+000	5.279275e+000	6.753622e-003
6.639999999999903e+000	5.289075e+000	6.754622e-003
6.649999999999903e+000	5.298876e+000	6.755622e-003
6.659999999999902e+000	5.308676e+000	6.756621e-003
6.669999999999902e+000	5.318476e+000	6.757621e-003
6.679999999999902e+000	5.328276e+000	6.758621e-003
6.689999999999902e+000	5.338076e+000	6.759621e-003
6.699999999999902e+000	5.347876e+000	6.760621e-003
6.709999999999901e+000	5.357676e+000	6.761621e-003
6.719999999999901e+000	5.367476e+000	6.762621e-003
6.729999999999901e+000	5.377276e+000	6.763620e-003
6.739999999999901e+000	5.387076e+000	6.764620e-003
6.749999999999901e+000	5.396876e+000	6.765620e-003
6.759999999999900e+000	5.406676e+000	6.766620e-003
6.769999999999900e+000	5.416476e+000	6.767619e-003
6.779999999999900e+000	5.426276e+000	6.768619e-003
6.789999999999900e+000	5.436076e+000	6.769619e-003
6.799999999999900e+000	5.445876e+000	6.770619e-003
6.809999999999899e+000	5.455677e+000	6.771619e-003
6.819999999999899e+000	5.465477e+000	6.772618e-003
6.829999999999899e+000	5.475276e+000	6.773618e-003
6.839999999999899e+000	5.485076e+000	6.774618e-003
6.849999999999898e+000	5.494876e+000	6.775618e-003
6.859999999999898e+000	5.504676e+000	6.776617e-003
6.869999999999898e+000	5.514477e+000	6.777617e-003
6.879999999999898e+000	5.524277e+000	6.778617e-003
6.889999999999898e+000	5.534077e+000	6.779617e-003
6.899999999999897e+000	5.543877e+000	6.780616e-003
6.909999999999897e+000	5.553677e+000	6.781616e-003
6.919999999999897e+000	5.563477e+000	6.782616e-003
6.929999999999897e+000	5.573277e+000	6.783616e-003
6.939999999999897e+000	5.583077e+000	6.784616e-003
6.949999999999896e+000	5.592877e+000	6.785615e-003
6.959999999999896e+000	5.602677e+000	6.786615e-003
6.969999999999896e+000	5.612477e+000	6.787615e-003
6.979999999999896e+000	5.622277e+000	6.788615e-003
