#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2024-01-11 13:02:41.574
#Start: 500 Hz
#Stop: 5e+06 Hz
#Steps: 500
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.51459 V
#Offset: -0.000249803 V
#Relative: no
#Channel: Channel 2
#Range: 5.61338 V
#Offset: -0.000167248 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
936.5157692532182,-1.002517933597825,0.09152126920247362,-0.07417254586749245
953.9621123826325,-1.055952669115626,0.1020750374065932,0.18371675439532
971.73346326801,-1.024734916976857,0.08552224972624743,0.07441167909934165
989.8358764756663,-0.9977115526540947,0.08042585951974979,0.1099348486238227
1008.275519362373,-1.065399856355183,0.0774486365490108,0.0667722729838971
1027.058674176532,-1.028738525410188,0.09050556760655491,0.1685804142881864
1046.191740198489,-1.032815279172594,0.07491597344621623,0.1415605762729797
1065.681235920719,-1.016951463771497,0.0936339751514173,0.2328846172547117
1085.533801268632,-1.028143262761164,0.08914560025548715,0.0837553209505586
1105.756199862744,-1.072830710403341,0.1025059305241741,0.2211941083413933
1126.35532132299,-1.041854321466893,0.08912922796333048,0.1970115871138702
1147.338183615968,-1.003106496876722,0.08373569712297411,0.06580935031578861
1168.711935445907,-1.046953857679904,0.08261936109141621,-0.006524871761392603
1190.483858690179,-1.038834903221763,0.08837281054776702,0.05072527613884148
1212.661370880176,-0.9977299187996951,0.0976068045072537,0.1429601824439146
1235.252027728413,-1.104216754054428,0.1139860906865934,0.1477152385827765
1258.263525702696,-1.046976342172898,0.08975700389313009,0.05222897055035958
1281.703704648257,-1.004691863529185,0.08939106850363751,0.07566988242312078
1305.58055045873,-1.037238572375129,0.104429560322733,0.2518078607995875
1329.902197796879,-1.001254604030628,0.08965993409650645,0.1565324829739438
1354.676932866026,-1.030227848928107,0.1110690553887998,-0.03453767475173208
1379.91319623309,-1.043957470029586,0.1030154113493129,0.09809219767686272
1405.619585704232,-1.021699477298736,0.09480100393236873,0.07291729226918164
1431.804859254058,-1.011869755078276,0.07100078043382423,0.01574264952602533
1458.477938009398,-1.026208523760034,0.116102778763669,0.08550330974443909
1485.647909288667,-1.014642006992146,0.08419243727630887,0.03014031740151779
1513.324029697846,-1.033141465561582,0.07700617878954474,-0.0387493347511878
1541.515728284139,-1.034163960946776,0.1150759130933802,0.1673842629421642
1570.232609748376,-0.9898248577253268,0.08390436720010203,0.1055648613343294
1599.484457717269,-1.004294875852442,0.08275282590543116,0.1581795555094345
1629.281238076613,-1.029935523189769,0.07147692342086535,0.07061834126147915
1659.633102366595,-0.9915446994237069,0.06984430592850543,0.226023503797947
1690.550391240343,-1.040736862589627,0.09355526185680138,0.1520155896413371
1722.043637986912,-1.018817992321074,0.07908287939676928,0.09652351141741633
1754.123572119896,-1.038049574389662,0.05780748704495305,0.01391145853152942
1786.801123032894,-1.009219048589254,0.07708506938167678,0.0265437714951986
1820.087423723071,-1.035960417761095,0.08902446716974502,0.07784423487345293
1853.993814584086,-1.033318232218784,0.07226845926406678,-0.005647959897061128
1888.531847269684,-1.001853836240547,0.1024524836696308,0.1369562209915358
1923.713288629253,-1.009121782148668,0.1195461509985713,0.1511379392088372
1959.550124716703,-1.070339140195853,0.1179606345241793,0.1911172183257293
1996.054564874027,-1.002423547412962,0.07515764365650156,0.211451362351724
2033.239045890929,-1.037512219516679,0.1023781632844131,0.4599970158419922
2071.116236241949,-1.022076149425919,0.09777069664607663,0.1129136619226756
2109.699040402512,-1.016533347212795,0.08301786870898267,0.3351064697093591
2149.000603245399,-1.031221597229818,0.1106662141706602,0.3091765513578082
2189.034314519083,-1.04125616126837,0.09088151639864797,0.2108615094645074
2229.813813409547,-1.032174366306511,0.09247526320724292,0.03005237948377726
2271.352993187022,-1.049792223901018,0.08145219600009747,0.1149959327041294
2313.666005939347,-0.9988135317941836,0.08601630187264632,0.3311969254067435
2356.767267393453,-0.9930871083335219,0.08927495731035602,0.3253798402485444
2400.671461826727,-1.042411684270195,0.1048989108659738,0.2226397780701745
2445.393547069795,-1.062545900296299,0.1125425251675549,0.2597259857377878
2490.948759602583,-1.037537558134703,0.1000518013059464,0.1225513359112682
2537.352619745233,-1.0278051599226,0.08125345231048886,0.2263444495429177
2584.620936945802,-1.034817318566815,0.07529428378233696,0.2987645229514548
2632.769815166378,-1.019374117274085,0.07078946202907174,0.3871058540587171
2681.81565836962,-0.9929495312917032,0.09135009960896404,0.008674523020587799
2731.775176107438,-0.99654070781524,0.102588436571259,0.3143275702861246
2782.665389213823,-1.081454422564284,0.1213595301732067,0.4048082584219905
2834.503635603717,-1.037829161891956,0.02817341341051528,0.3663419281866425
2887.30757617991,-1.004197711239842,0.1087338837334231,0.2740594798690097
2941.095200849978,-1.028166081202323,0.1090463531785592,0.3365944495867979
2995.88483465531,-1.048760682802034,0.08075814935241366,0.3502256178641403
3051.695144014311,-1.11062474927328,0.1495780321802798,0.3497878153816316
3108.545143081913,-1.018427278861644,0.08592528908214032,0.2171047726008624
3166.454200227557,-0.9752921017539984,0.07331635096931824,0.3759072716185372
3225.442044633846,-1.002503185035798,0.105778425167301,0.2331067084615199
3285.528773018135,-1.047347420971206,0.1081158078725519,0.3840287705185403
3346.73485647933,-1.028248016452556,0.07096458084657266,0.3244378300342845
3409.08114747224,-0.9734737943960105,0.09134801304463783,0.1468521144522867
3472.588886911848,-1.046294190061737,0.1189472541842409,0.3493822528805879
3537.279711409939,-1.00642028392347,0.07834728187457948,0.3311710224421063
3603.175660646526,-0.9740195526631101,0.09053030005500293,0.2405469480443401
3670.299184878606,-1.022465660644349,0.05452259243563024,0.293109565862494
3738.673152588794,-1.002256824366753,0.08550331526989799,0.4243132367553102
3808.320858276446,-1.014388713295124,0.0880106283653872,0.3283475992492413
3879.266030393918,-1.008985016091204,0.07870338305569725,0.377820948542805
3951.532839430674,-0.9922513548147089,0.09744935247383292,0.1656215376472758
4025.145906147991,-1.017581609676604,0.06316273724900903,0.2380752299712299
4100.130309967065,-1.060443240792924,0.08325693915975652,0.2736694364255925
4176.511597513389,-1.031292769764146,0.09529098686931069,0.2069535626598622
4254.315791320291,-1.012817901010667,0.09574563865780859,0.4199070685182988
4333.569398694616,-1.029283128408023,0.06298319875085046,0.4428696802220173
4414.299420747575,-1.040750412796133,0.08628618242800283,0.3306071523989118
4496.533361593812,-1.02629904135405,0.09511911492941874,0.3258341291658162
4580.299237721854,-1.028505064439047,0.08107863892983028,0.3650075705129439
4665.625587539125,-1.020496201408479,0.09455457755063985,0.3394413973358894
4752.541481094756,-1.034360342247763,0.1090959456921171,0.5047060387807392
4841.076529983543,-1.052444027959457,0.1014042066493921,-0.07477474469374101
4931.260897434392,-1.033061949880445,0.06387919168758598,0.4873116608224564
5023.125308586702,-1.014923482030663,0.0949937349645156,0.44269356996098
5116.701060958211,-1.026246245075657,0.08548646699048694,0.2931327227389886
5212.020035107779,-1.020946336678107,0.08492303339955182,0.6034078939015899
5309.114705496923,-1.063293578677191,0.08684012770470409,0.3352319109550592
5408.018151553547,-1.058902626275827,0.08768049967189206,0.2055937161174484
5508.764068941937,-1.020875296174613,0.0992842094973666,0.470714837309373
5611.386781042536,-0.9996417994373199,0.0853542957274659,0.3871612948392453
5715.921250645752,-1.03949239027033,0.07804695696433621,0.5701568955557264
5822.403091863428,-1.017680016851797,0.1006046343283484,0.3174330407454704
5930.868582262396,-1.018881258137577,0.07362509852224636,0.4542208901326603
6041.35467522388,-1.080629508008775,0.08503180073103339,0.5598127245272764
6153.899012533328,-1.038216422087254,0.09493880676040564,0.5246095167605915
6268.539937204598,-1.014319504466954,0.06146518504047707,0.494659344471529
6385.316506543223,-1.02211520997037,0.09856800802944354,0.5807572722679737
6504.268505452853,-1.030653936054001,0.07972608114923592,0.5952719436759999
6625.436459989769,-1.034415606228412,0.07706537731133081,0.4428182231197013
6748.861651169708,-1.066428341000954,0.09614963136840385,0.5107721970128218
6874.586129032103,-1.027986104635132,0.08452304314505249,0.6582812200976633
7002.652726966098,-1.056677810362589,0.1159157076871899,0.7504534713339694
7133.105076303692,-1.07235249343024,0.1109285365848663,0.6679308278018539
7265.987621184478,-1.028364699229267,0.1033095536616613,0.7287047178954396
7401.345633697551,-1.043680090033688,0.1305646613015504,0.6701191057333133
7539.225229305255,-1.006345494804667,0.0801646024926741,0.7001412975770833
7679.673382554493,-1.064241734021639,0.07854747466307434,0.5730011630531067
7822.737943080479,-1.066545865019037,0.1207741959519055,0.3944323921731243
7968.46765190888,-1.021210555518353,0.06391216191625512,0.5013889443252353
8116.912158061392,-1.086525567150175,0.1144976531663491,0.6672638198278165
8268.122035470911,-1.063176040709659,0.09812166878303198,0.8244346071898985
8422.148800211577,-1.035040450780494,0.07089766951303138,0.609764708102233
8579.044928050023,-1.053811097474498,0.1339570923805914,0.9349496774693762
8738.863872323403,-1.083369056828628,0.07680577637867476,0.4712598110630779
8901.660082150569,-1.077899575403637,0.07986017324014974,0.6297818031498394
9067.489020982477,-1.091124041372238,0.1430565929873232,0.6821245216594889
9236.40718549817,-1.06070833766189,0.1043877727742141,0.7109637668332596
9408.472124852779,-1.060577096018342,0.1125284491820074,0.8112028387001047
9583.742460284075,-1.013420097840961,0.07793745015145995,0.7401402107860378
9762.277905084306,-1.034914571485747,0.05523400163595163,0.748634760687878
9944.139284944049,-1.066781219137275,0.1078148353579126,0.7209449407492485
10129.38855867509,-1.080384896142243,0.1096368773206833,0.6224967119282354
10318.08883931929,-1.060300900552848,0.111399418367342,0.9352846967276207
10510.30441565079,-1.087031245780997,0.1246069918875615,0.6089471575746757
10706.10077407865,-1.065428989528397,0.05241296687097003,1.011763110376691
10905.5446209576,-1.099075065192523,0.1451201969648838,0.8797946269477848
11108.70390531442,-1.075445448371201,0.1078957395620078,0.9363651765882537
11315.64784199765,-1.065221633501326,0.0826594449579153,0.7149415544416087
11526.44693525854,-1.030649967847419,0.0806550758415016,0.8011356148706597
11741.17300277138,-1.069324184606169,0.1267466151406142,0.6936593083413243
11959.8992001012,-1.0703720838642,0.09622135264904393,1.074451038081705
12182.70004562733,-1.053738775480703,0.0871887062176554,1.151658991504689
12409.65144593127,-1.073777055697919,0.127071840101491,1.058362793815554
12640.8307216575,-1.096523454930094,0.09100220657653177,0.8768046212479632
12876.31663385601,-1.072087729950012,0.05414632172112156,0.9559110394577885
13116.18941081562,-1.07294990310435,0.1313049603561207,1.171445958155488
13360.53077539718,-1.109134128118801,0.07114872730249826,1.204568151046487
13609.4239728759,-1.116800999523885,0.133561691306334,0.8413524818627423
13862.95379930242,-1.132634636614341,0.1427439793144004,1.174392078740318
14121.20663039218,-1.121010838372974,0.1228786941267676,1.201649096304862
14384.27045095296,-1.136672853664825,0.1080804454625392,0.8033858826892128
14652.23488486072,-1.100362251950349,0.1116519446725843,1.090416861982703
14925.19122559365,-1.093627521481544,0.1068102356141352,1.353217691212805
15203.23246733534,-1.114529009918709,0.1228361569703493,0.9408302476579706
15486.45333665703,-1.099943420263348,0.08241737258533201,1.150740796443614
15774.95032479044,-1.06004427226033,0.05701828271854655,1.270879635940076
16068.82172050138,-1.109213740082503,0.1519120095026855,0.9779233482119665
16368.16764357624,-1.137187356311155,0.09785532358374684,1.243972264382947
16673.09007893181,-1.066274812090654,0.07201939115264176,1.352043087140316
16983.69291136105,-1.143787757805836,0.1348753959758083,1.305849007039868
17300.08196092554,-1.137257597629652,0.09769479567880428,1.408874902960861
17622.36501900794,-1.109817240956128,0.07504888474394621,1.134410725240883
17950.65188503534,-1.130327532807035,0.1341498099250226,1.085337169554109
18285.05440388747,-1.191512988554056,0.1873660835588096,1.751409300665372
18625.68650400105,-1.145888780088194,0.06993022662179837,1.260195252290373
18972.66423618471,-1.052084735525383,0.09044510116678164,1.624568454133424
19326.10581315631,-1.2094373855299,0.1061333490353837,1.270394036057596
19686.13164981742,-1.143902418302803,0.09431458448115509,1.474225349196715
20052.86440427748,-1.157829035775166,0.1087377227413498,1.724647376802608
20426.42901964283,-1.178953078404093,0.12541450218158,1.369773638208528
20806.95276658353,-1.123468112073681,0.09172841628988489,1.758248225187245
21194.56528669392,-1.183882739320823,0.06121471346387324,1.622405302441734
21589.39863666011,-1.17154519393568,0.1356845554440957,2.004282286564006
21991.58733325114,-1.171127525232509,0.09449726546538471,1.329049579722465
22401.26839914745,-1.174778749500365,0.08741679961936166,1.754653059280798
22818.58140962382,-1.160176027743667,0.08958421759481686,1.552943274091575
23243.66854010128,-1.143033259592804,0.100410543354113,2.115820822057202
23676.67461458558,-1.270113439067172,0.1507457979662998,1.686171654718805
24117.74715500734,-1.192516216182153,0.07850456713802617,1.92467022239655
24567.03643148181,-1.260931922687027,0.1062212524768841,1.91788827735688
25024.69551350477,-1.174095953682475,0.07310377431843326,2.321887007606563
25490.88032210213,-1.217318890019009,0.1449789894641324,1.99932227006471
25965.74968295106,-1.257666597748827,0.139413950372229,2.29496788695819
26449.46538049075,-1.308214163845428,0.1366422930343171,1.348825862158989
26942.19221304111,-1.29632696590203,0.1640827866700854,1.768249885922287
27444.09804894836,-1.273716566695545,0.1560455961506052,1.815062488508858
27955.35388377646,-1.228265467434372,0.1320441156981675,2.03801544918079
28476.13389856412,-1.260218176444836,0.1573962836199299,1.995020340754536
29006.61551916689,-1.248093025826757,0.1501408234190225,2.021785661353078
29546.97947670486,-1.226353940463675,0.06083502038428461,1.895730687540535
30097.40986913637,-1.290839991950009,0.143445182858929,2.089635711097287
30658.09422397887,-1.239479967932713,0.1676629392035255,2.638240487372713
31229.22356219809,-1.299823737269393,0.1705865731968082,1.829597908027566
31810.99246328745,-1.427031622131651,0.1105320659527355,2.289007703828446
32403.59913155985,-1.415704914427606,0.172010556051394,2.70389003701699
33007.24546367445,-1.365704011116722,0.1408564294467306,2.347311980695324
33622.13711742125,-1.43584262337662,0.1161369591400028,1.994775777727497
34248.48358178724,-1.489336361884362,0.1281846235774515,2.702219670015001
34886.49824832769,-1.334036168719115,0.1551736254288035,2.421151915735791
35536.39848386709,-1.400604293321244,0.08025590996128901,2.706247191476166
36198.40570455439,-1.424299772931992,0.1239849311219051,2.47785023689692
36872.74545129777,-1.451253036087779,0.1462579945327856,2.735330764258905
37559.64746660485,-1.550630578016253,0.2335981423448031,3.549010635820864
38259.34577285413,-1.480312344460822,0.1306563310299064,2.820947107894114
38972.07875202475,-1.474575270759982,0.211955558385438,2.360871179719197
39698.08922691138,-1.545879045633304,0.223547913057187,2.653060896436919
40437.62454385228,-1.498515945294548,0.1509216242235498,3.069550152130484
41190.936656998,-1.604333144653741,0.2039002022633298,2.623903846095139
41958.28221415081,-1.503060580885674,0.1264126356517724,2.77906459716964
42739.92264420203,-1.653670089385113,0.2480584695475605,2.931855805454177
43536.12424619962,-1.749562207774985,0.2572874192136566,2.929017385057307
44347.15828007353,-1.640344081836513,0.2122700003071852,3.929087317435915
45173.30105905267,-1.793910347512846,0.3095915458898226,3.317411451286158
46014.83404380205,-1.704051790668483,0.2346280376238753,3.293231008383186
46872.043938315,-1.798826392371777,0.2901136903271883,3.878768053690933
47745.22278759039,-1.70820577767937,0.07693310701857478,3.089929071886715
48634.6680771309,-1.705078075084821,0.1563048205300376,3.58165960792158
49540.68283429333,-1.756397636828153,0.1653802397502341,3.366022852922534
50463.57573152854,-1.850953985026784,0.3302291462974226,3.91460138273051
51403.66119154324,-1.838590876382251,0.1830486272426951,3.569319896350024
52361.25949442172,-1.872909850737276,0.2037068454062403,3.008546021953983
53336.69688674285,-1.928669950301906,0.2115796714229315,3.559137251728288
54330.30569272984,-1.998616048065106,0.3046424849673384,3.683224727301287
55342.42442747059,-1.957426056449326,0.2364355604550373,3.830722527950414
56373.3979122473,-1.955594219548198,0.2835318403498124,3.555882356941737
57423.57739201445,-2.090429351783813,0.2311206062686139,3.636595296225025
58493.32065506535,-1.97970083919598,0.2918003074467128,3.590615777865338
59582.99215492794,-2.045008083334642,0.2850010652434949,4.440759130515026
60692.96313453138,-2.181589924966836,0.2978356741437681,3.830389185365688
61823.61175268575,-2.145933839888471,0.2303168644891889,4.203666398794461
62975.32321291788,-2.311912842765145,0.4379465356883264,4.243131383830956
64148.48989470738,-2.238880843431058,0.3385660245896905,4.360142154525306
65343.51148716731,-2.305574685125437,0.2759058982205828,4.146222034474647
66560.79512521539,-2.394744986170103,0.4082980043396807,5.009913698718222
67800.75552828168,-2.33699155986058,0.3829451638611833,4.051169623140822
69063.81514160047,-2.410377804119589,0.3128220123212305,4.885040003939352
70350.40428013426,-2.448748062896066,0.335616710412196,3.907044456811889
71660.96127517869,-2.587726427155172,0.3568844016799668,4.769289638480446
72995.93262369893,-2.605670419971115,0.3633403438695325,4.589767867599349
74355.77314044769,-2.591047509556657,0.3223326922184365,4.604999207707472
75740.94611291729,-2.783417309957928,0.4812676695105202,3.593947189146874
77151.92345917823,-2.783913399498207,0.4239780888976952,4.312020273183848
78589.18588865813,-2.649603956353302,0.4013738717228059,4.834746338171286
80053.2230659159,-2.836128348985252,0.3320382209056028,5.787055700851056
81544.53377746663,-2.81000627331885,0.3643383777784353,5.388991159717207
83063.62610171465,-2.863864187514699,0.4385225078330455,4.663121894479209
84611.01758205186,-2.995055296699857,0.3291218230832278,4.867420087424971
86187.235403181,-3.076857094415149,0.433808579564036,4.889117654926515
87792.81657072344,-3.022304613071132,0.3240458547392843,5.217600398466146
89428.3080941731,-3.16917962652823,0.3554257844779701,5.095352193850189
91094.26717325834,-3.205784910228208,0.3858513705266548,5.488567076254867
92791.26138777594,-3.299157654655482,0.4232088654691318,5.258749061915296
94519.86889096106,-3.299459428905918,0.4260131227852804,6.116946762726839
96280.67860645993,-3.376836787476591,0.4136376484257196,5.408602172288141
98074.29042897158,-3.429694336590361,0.4785919288847301,5.253223230388201
99901.31542862754,-3.525895715632665,0.5139472679323409,5.723511015444188
101762.3760591789,-3.45875464530081,0.5040256767818301,6.142613993479671
103658.1063700616,-3.657088281245056,0.4389459930813177,5.409844060562065
105589.1522224122,-3.809193342816375,0.5215503097741128,6.732445531019007
107556.1715091084,-3.829256715258709,0.5471898315280814,5.939581342193314
109559.8343789075,-3.852081872909332,0.5137414667775095,5.308992141915155
111600.8234647617,-3.928530400708935,0.5129740521483925,6.797874858999997
113679.8341163859,-3.962646530994175,0.5651714924194009,8.335035183487761
115797.5746371577,-4.064035789223056,0.4515093935517897,6.912785840309311
117954.7665254318,-4.327493082786631,0.6023781164219678,6.445795414521058
120152.1447203485,-4.371994668366671,0.6958160997087969,7.501428839633377
122390.4578522221,-4.191504061859584,0.3990732062867491,7.145204440963654
124670.468497594,-4.57969037831636,0.648070239376044,7.258971290104498
126992.9534390363,-4.529199564710393,0.5143022302167678,6.716945601892661
129358.7039297962,-4.658944139641179,0.6940904940592048,6.976699826821459
131768.5259633698,-4.811913870804557,0.6506027935768072,7.101082102245591
134223.2405480983,-4.848382842943525,0.5871700493566405,7.494998003618562
136723.6839868791,-4.896605708914173,0.6588706735599591,6.951987004076621
139270.7081620883,-4.973460552627537,0.6164721546999714,7.813552584311935
141865.1808258106,-5.247772429469169,0.686116850687928,6.938372492625859
144507.9858954754,-5.074963186160884,0.5125023693482287,8.201051294765946
147200.0237550017,-5.350045116625361,0.6038484807909601,7.179817830791933
149942.2115615514,-5.406924953693716,0.7801272104275424,7.526819008001354
152735.4835579984,-5.518258866456125,0.7250415297787063,8.523137313242778
155580.791391218,-5.564245646846839,0.5736273803727712,7.42360392807938
158479.1044363058,-5.840341681849442,0.8500517907355158,8.598859543243734
161431.4101268365,-5.868058494872855,0.5841477658508466,8.842116643632714
164438.7142912755,-5.754744654231629,0.7747780679108478,8.235804375180322
167502.0414956566,-6.027059902277933,0.7829939791090093,8.727278308816437
170622.4353926445,-6.246184115812055,0.7846220381156737,8.36048480473422
173800.9590770989,-6.428324927870033,1.026649397104852,7.933583165373102
177038.6954482635,-6.380965666997148,0.8158065018539795,7.802134216671533
180336.7475787014,-6.573230030545475,0.9453296444874147,8.32793397030035
183696.2390901037,-6.466894673391234,0.6710772564487661,9.198574281040948
187118.3145360991,-6.677646815454118,0.7503104566122974,8.72829210719668
190604.1397921944,-6.749157633952817,0.6397890101305224,8.525969185454173
194154.9024529803,-6.832142585835275,0.7445444816124298,10.07388753285362
197771.8122367351,-6.97699582911786,0.9628641041778196,10.38439424241534
201456.1013975674,-7.291164523533919,0.8636202370437709,11.34672406474769
205209.0251452355,-7.526811712758422,1.027223293403742,10.75985088149253
209031.8620727879,-7.703497056779169,0.9276876704378259,9.863965502370682
212925.9145921707,-7.783752302313248,0.6607337410073995,7.966490302512113
216892.5093779495,-7.809890855308483,0.6676835468033792,9.724903077571156
220932.997819297,-8.137269612875293,1.273479444225708,10.7047732764573
225048.7564804023,-8.331037533287056,1.319869839512415,9.270372320807923
229241.1875694548,-8.386471560549285,1.215090464435718,9.808263071146449
233511.7194163667,-8.483070289114323,1.024636955911719,11.57641244565784
237861.8069593945,-8.390001607775281,0.8826817045021246,11.97198478105429
242292.9322408248,-8.832654737495185,1.293532224650285,9.714934696683493
246806.6049118958,-8.619630427829666,0.9044237667312044,8.825919512836236
251404.362747124,-9.051631171333014,1.183788208935444,11.29017688847989
256087.772168212,-9.320375366032144,1.254137971488882,10.0810712580335
260858.4287777175,-8.874572055987358,1.048614538340291,11.98511476390885
265717.9579026621,-9.287242823628736,1.124572330174286,11.1640965400376
270668.0151482691,-9.432062788746945,1.063189853281001,12.02311747354949
275710.2869620151,-9.751543742377491,1.327502328898111,11.77061511088925
280846.4912081905,-9.827047083196607,1.250684375183151,10.81674561610209
286078.3777531626,-9.91901997507666,1.514868862889977,10.45032744034324
291407.7290615423,-10.04331650285316,1.594338154480348,10.33033617740179
296836.3608034563,-10.13776431188617,1.251068177720441,13.08187901101277
302366.1224731324,-10.22522503619486,1.24647190783539,11.203123510274
307998.8980190084,-10.60662290915093,1.792904121364935,13.88799770249976
313736.606485579,-10.78215359611438,1.581187059625178,11.29687324357485
319581.2026672003,-10.77350847145623,1.481609199619539,11.95945037213375
325534.6777740731,-10.71988895957289,1.350823969627009,12.03780850652862
331599.0601106337,-11.36695180274864,1.561823962021763,11.72145852712181
337776.4157665823,-11.22530123620198,1.509754242227721,13.16440968166487
344068.8493207835,-11.41364170888471,1.65429806379736,12.68345053766384
350478.5045582812,-11.46346634609883,1.674711149670049,12.12093745219973
357007.5652006702,-11.70045170441772,2.00327254882562,12.85144822594992
363658.2556500731,-11.61466146341656,1.705719391131483,13.87015729083376
370432.8417469783,-12.1124506057508,1.661318062239004,14.04545244502509
377333.6315421947,-12.37242245813127,2.049659952786657,14.96059361519954
384362.9760831868,-12.22585564114564,1.759858262909165,12.60036401602979
391523.2702150592,-12.58975252297551,1.840737292095091,13.80343010397469
398816.9533964636,-12.71651591947217,2.028633401803417,14.50363906629769
406246.5105307024,-12.4030912110792,1.629465312049076,14.70494235566103
413814.4728123172,-12.78602940603174,1.81685495459649,15.95764315750753
421523.4185894483,-13.03222444937064,1.656427524427735,13.79137796970907
429375.9742422585,-13.3267682977378,2.43660681277756,15.45408159974291
437374.8150777207,-13.41842743577042,2.418816839238455,15.82691967849765
445522.6662410757,-13.63538415722406,2.533591584121206,15.04746495133244
453822.3036442678,-13.32900626468404,1.988909472716039,16.21121934154377
462276.5549116785,-13.75054802380795,2.286959141378981,12.6252346330106
470888.3003434759,-14.26863328661215,2.662109314536362,15.08450005133997
479660.4738969121,-14.31105729739393,2.688377189578852,15.21180243848391
488596.0641858998,-14.33588945541679,2.541919735634259,16.21058683786215
497698.1154992117,-14.4933652728945,2.435980981355626,15.53060704680136
506969.7288376459,-14.55701566771537,2.487425618691577,14.57885289016781
516414.0629705142,-14.75152397985666,2.755381143648612,16.08263496690885
526034.3355118114,-15.18787153552924,2.81531122366971,15.86890425693657
535833.8240164316,-15.15053393014409,2.893493214501583,15.59019125344514
545815.8670968073,-15.39934947315283,3.037709238646415,16.28740050756642
555983.8655603494,-15.38383152793188,3.034798719833117,16.11019874316938
566341.2835680769,-15.29054127083344,2.833782926072808,16.70226127857973
576891.6498148304,-15.801056251156,3.137820797925576,15.86187104835747
587638.5587314726,-15.68948445028702,2.993801580024746,16.6749449676397
598585.6717094835,-15.98642194298578,3.272627147371859,15.95688643408323
609736.7183483691,-16.13274463939308,3.395650706393292,18.58984233705695
621095.4977263086,-16.09504132945018,3.345983294886167,19.68989735978668
632665.8796944715,-16.47612154789558,3.505227097937156,17.62375097708604
644451.8061954464,-16.60403033998486,3.879298891674394,19.05426592032376
656457.2926062327,-17.00196438036051,4.097053154406304,19.07036309058901
668686.4291062482,-16.84055056746962,3.845863958433738,17.47030329974281
